Name_submitted,Accepted_name,Order,Matrix_name,Major Clade,Sample_Number,Sample_ID,Sample,Leaf Side
Freycinetia_sp.,Freycinetia,Pandanales,Freycinetia_scandens,monocots,gp15-098-6,NA,gp15-098,adaxial
Freycinetia_sp.,Freycinetia,Pandanales,Freycinetia_scandens,monocots,gp15-098-7,NA,gp15-098,adaxial
Freycinetia_sp.,Freycinetia,Pandanales,Freycinetia_scandens,monocots,gp15-098-8,NA,gp15-098,adaxial
Freycinetia_sp.,Freycinetia,Pandanales,Freycinetia_scandens,monocots,gp15-098-9,NA,gp15-098,adaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-1,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-10,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-11,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-12,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-13,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-14,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-15,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-16,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-17,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-18,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-19,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-2,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-20,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-21,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-22,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-23,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-24,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-25,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-26,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-27,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-28,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-29,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-3,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-30,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-4,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-5,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-6,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-7,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-8,NA,gp15-099,abaxial
Carludovica_palmata,Carludovica_palmata,Pandanales,Carludovica_palmata,monocots,gp15-099-9,NA,gp15-099,abaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-1,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-10,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-11,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-12,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-13,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-14,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-15,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-16,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-17,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-18,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-19,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-2,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-20,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-21,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-22,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-23,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-24,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-25,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-26,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-27,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-28,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-29,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-3,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-30,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-4,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-5,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-6,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-7,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-8,NA,gp15-100,adaxial
Stichoneuron_caudatum,Stichoneuron_caudatum,Pandanales,Stichoneuron_caudatum,monocots,gp15-100-9,NA,gp15-100,adaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-1,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-10,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-11,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-12,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-13,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-14,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-15,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-16,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-17,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-18,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-19,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-2,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-20,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-21,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-22,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-23,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-24,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-25,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-26,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-27,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-28,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-29,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-3,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-30,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-4,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-5,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-6,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-7,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-8,NA,gp15-101,abaxial
Hydrocleys_nymphoides,Hydrocleys_nymphoides,Alismatales,Hydrocleys_nymphoides,monocots,gp15-101-9,NA,gp15-101,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-1,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-10,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-11,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-12,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-13,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-14,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-15,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-16,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-17,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-18,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-19,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-2,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-20,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-21,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-22,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-23,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-24,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-25,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-26,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-27,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-28,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-29,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-3,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-30,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-4,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-5,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-6,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-7,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-8,NA,gp15-102,abaxial
Amorphaphallus_titanum,Amorphophallus_titanum,Alismatales,Amorphophallus_titanum,monocots,gp15-102-9,NA,gp15-102,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-1,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-10,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-11,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-12,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-13,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-14,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-15,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-16,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-17,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-18,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-19,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-2,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-20,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-21,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-22,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-23,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-24,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-25,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-26,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-27,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-28,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-29,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-3,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-30,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-4,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-5,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-6,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-7,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-8,NA,gp15-103,abaxial
Acorus_gramineus,Acorus_gramineus,Acorales,Acorus_gramineus,monocots,gp15-103-9,NA,gp15-103,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-1,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-10,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-11,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-12,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-13,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-14,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-15,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-16,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-17,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-18,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-19,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-2,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-20,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-21,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-22,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-23,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-24,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-25,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-26,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-27,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-28,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-29,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-3,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-30,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-4,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-5,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-6,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-7,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-8,NA,gp15-104,abaxial
Danthonia_californica,Danthonia_californica,Poales,Danthonia_californica,monocots,gp15-104-9,NA,gp15-104,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-1,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-10,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-11,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-12,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-13,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-14,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-15,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-16,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-17,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-18,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-19,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-2,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-20,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-21,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-22,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-23,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-24,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-25,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-26,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-27,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-28,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-29,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-3,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-30,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-4,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-5,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-6,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-7,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-8,NA,gp15-105,abaxial
Triraphis_sp.,Triraphis,Poales,Triraphis_mollis,monocots,gp15-105-9,NA,gp15-105,abaxial
Hordeum_vulgare,Hordeum_vulgare,Poales,Hordeum_vulgare,monocots,gp15-107-1,NA,gp15-107,abaxial
Hordeum_vulgare,Hordeum_vulgare,Poales,Hordeum_vulgare,monocots,gp15-107-10,NA,gp15-107,abaxial
Hordeum_vulgare,Hordeum_vulgare,Poales,Hordeum_vulgare,monocots,gp15-107-11,NA,gp15-107,abaxial
